Raman Shift,0.05uM_0uM_0uM_1,0.1uM_0uM_0uM_1,0.5uM_0uM_0uM_1,0uM_0.1uM_0uM_1,0uM_0.5uM_0uM_1,0uM_0uM_0.1uM_1,0uM_0uM_0.5uM_1,0uM_0uM_0uM_1,0uM_0uM_10uM_1,0uM_0uM_15uM_1,0uM_0uM_1uM_1,0uM_0uM_20uM_1,0uM_0uM_5uM_1,0uM_10uM_0uM_1,0uM_10uM_10uM_1,0uM_10uM_15uM_1,0uM_10uM_5uM_1,0uM_15uM_0uM_1,0uM_15uM_10uM_1,0uM_15uM_15uM_1,0uM_15uM_5uM_1,0uM_1uM_0uM_1,0uM_20uM_0uM_1,0uM_5uM_0uM_1,0uM_5uM_10uM_1,0uM_5uM_15uM_1,0uM_5uM_5uM_1,10uM_0uM_0uM_1,10uM_0uM_10uM_1,10uM_0uM_15uM_1,10uM_0uM_5uM_1,10uM_10uM_0uM_1,10uM_10uM_10uM_1,10uM_10uM_15uM_1,10uM_10uM_5uM_1,10uM_15uM_0uM_1,10uM_15uM_10uM_1,10uM_15uM_15uM_1,10uM_15uM_5uM_1,10uM_5uM_0uM_1,10uM_5uM_10uM_1,10uM_5uM_15uM_1,10uM_5uM_5uM_1,15uM_0uM_0uM_1,15uM_0uM_10uM_1,15uM_0uM_15uM_1,15uM_0uM_5uM_1,15uM_10uM_0uM_1,15uM_10uM_10uM_1,15uM_10uM_15uM_1,15uM_10uM_5uM_1,15uM_15uM_0uM_1,15uM_15uM_10uM_1,15uM_15uM_15uM_1,15uM_15uM_5uM_1,15uM_5uM_0uM_1,15uM_5uM_10uM_1,15uM_5uM_15uM_1,15uM_5uM_5uM_1,1uM_0uM_0uM_1,20uM_0uM_0uM_1,5uM_0uM_0uM_1,5uM_0uM_10uM_1,5uM_0uM_15uM_1,5uM_0uM_5uM_1,5uM_10uM_0uM_1,5uM_10uM_10uM_1,5uM_10uM_15uM_1,5uM_10uM_5uM_1,5uM_15uM_0uM_1,5uM_15uM_10uM_1,5uM_15uM_15uM_1,5uM_15uM_5uM_1,5uM_5uM_0uM_1,5uM_5uM_10uM_1,5uM_5uM_15uM_1,5uM_5uM_5uM_1
488.262,178.700920864836,151.0672695864619,179.23379904758607,177.3733418923241,177.77947233336624,159.82781492167746,149.67276838543341,225.9457391221757,121.75374583612938,177.35487143562332,151.36042974310124,217.0543871124332,119.00624086802476,205.85493615249501,105.03145077343254,89.44997725914892,101.05412183038425,241.19817168231384,105.81202465833513,82.51258010018329,108.49079203369395,209.99154376750235,368.90192678400285,197.56013303210435,91.19269515843267,72.77530159576071,114.66916876289805,873.0697820803638,334.7806671037122,377.2440620569419,439.2429204837752,331.70146768961376,429.0568106926435,238.4762337118993,641.6402181291405,584.8714982511284,376.033866610658,278.418924342887,635.6331534395009,246.70365729998753,391.51725224713533,151.17569446874973,541.9421992480221,667.3982421179265,568.0919607144612,461.7106281067895,594.2023497640315,219.2770515331008,392.4509854110507,473.6795775687577,517.6912878425554,295.45141746532636,433.8610580223224,399.8322021884096,525.4020868994236,551.8278752853074,522.872948496691,462.8618641416817,436.2989452183192,264.44627016734904,815.318965070093,463.723384236531,529.9605815970687,349.4270427410709,539.0843517956789,194.62894501595483,162.67097960376714,318.9942687545588,139.96564752427642,289.9072564732284,363.7893342684071,338.1806635277464,197.84677136681793,240.7117967614307,151.8151335671192,335.31381591677587,274.9975278149464
490.962,183.1139347636409,155.9302899556737,185.70554316512258,186.31363571671113,184.26830495721288,163.48017439457234,158.00326592623983,229.16754003240496,135.22166119445748,198.48418399171905,162.14931536847732,247.10832567564609,132.34547174891478,218.03249792834595,117.29036145186477,97.03607970401367,111.16262793618641,265.555276625728,118.91003189836728,91.93721493134295,125.74959703627435,222.54683164988288,392.7833134975947,215.04694593860071,99.6605655489659,82.52890406769696,121.20159659388462,920.559787044995,366.01356778909036,404.5799993927322,467.6545705713284,357.090287572805,461.466433676866,260.2836105564989,683.9709715445351,621.1721121924,399.99547433926983,297.96415810421985,681.3203179952708,267.0744585789558,423.5724841565432,166.4087818848788,577.8967342521129,701.3921450560397,601.1795258548523,489.2622698314778,624.4835408505957,235.46573842039436,420.54768937177937,507.68979420593104,546.4956759734441,308.52616383935265,456.53988390358705,426.6758807314111,557.7160079794625,576.81533918758,551.6937597610327,491.05831712467443,465.0368554206043,282.0507394111075,853.145037971317,493.56822063494343,561.2824862469903,380.0143571446838,571.6907209342024,217.92875879940274,175.02308503990616,348.19900487487956,157.4135329380413,309.721985431253,387.9925468398971,358.2129335204614,219.88221516686167,256.407393323809,164.93281431990349,359.4345106467538,293.2827589559096
493.659,194.63139318383068,163.23417764241717,198.193553383409,194.41537634467272,185.6108990450094,170.57158503869798,166.92200536408401,230.74542505604754,147.18162571001383,227.91892261806984,170.1174098226491,281.6330778269467,153.64652657698147,236.32793050891345,126.69663818749011,110.60771898109697,123.54118834240701,287.46996536407534,125.5966304610209,102.70864813782606,140.16892930070927,230.24594746563582,420.90687019107764,230.68400776046064,108.60765049768715,96.92182952068868,139.19436426861947,972.8067591889258,391.36838704270355,436.3168330092654,497.95186965603426,380.2823499291174,486.06725063635076,276.8715421712048,737.1055863375472,657.9350661553764,425.3531366541181,316.4331315251454,731.6432062787177,294.9729249069099,449.87675328602563,180.06201199636587,605.8364550074757,741.605585375899,641.3551819768587,518.080386469273,665.3408002333625,250.8614353075117,454.4842825122175,551.0956832593617,585.1453764481624,325.9503544625963,488.5557257423397,455.25133529901564,591.5036125853389,615.1715343572746,591.6544699735337,524.0835294385653,489.22373401997726,295.2654156389522,897.9802574690553,534.9275808554024,601.1672611709304,401.7843080061434,607.9646624388104,242.34131167505734,188.03830328772528,373.30812134204405,167.79549457559773,325.8853857190571,407.466843714581,376.7092282289241,239.31893619260487,275.6266686456888,171.86609789935835,379.5681806718261,310.5471872795071
496.355,202.07507364290834,169.64427718979275,202.7823160693769,195.58586477928452,190.92304797305027,174.72391880385572,167.48966146071828,241.33078298554778,171.11788254729234,253.1005979910121,172.40033943091552,314.5382176538045,168.48064036765945,254.1315715366227,138.2088415113194,112.04781890102066,129.20935977291944,305.15228748191515,125.69368721140484,106.22341580877594,148.33241712846518,239.4826493898553,451.36975601573516,243.24444510048906,109.23808105368516,98.68555490223339,146.80195356661136,1035.92556437277,408.9001927701015,469.46930101708705,530.0508370169711,404.7931672280118,512.0012562663451,293.07279894640845,782.2733871788674,692.4134508244556,445.7087704288377,330.12035767962396,785.3549542460701,313.7065497828644,472.55031257590736,201.6388724243744,634.5848708002244,780.2349567519368,686.2323732133738,552.4997001855545,704.8922333032424,263.827396562032,483.70683649710645,592.7061447618704,621.7416960867204,340.8094067509988,519.013269575359,480.78616335524254,623.5131274034867,645.5265331881748,621.199136476259,554.7960247608063,515.2361381286811,297.41477438241947,952.7154942339249,564.420706224141,647.7226172892041,436.3189022945049,649.9629219565793,255.77253138804227,199.1940429792031,392.8153664457785,182.92505256237587,347.9170808159613,434.67519931223416,401.6750309343777,250.9126435629521,282.34960604335146,184.19712651848076,408.6573280819551,330.48810555349957
499.048,196.36990824159503,167.79415779275038,208.87971741368878,191.00421969674642,190.12608860432155,172.82252070134442,170.26290292380213,241.03927340901575,184.34778306467015,275.4327844480394,171.4372715666209,342.8573215729773,185.2065502678979,275.035954325524,145.76353868022719,113.47324653960072,131.99211851117428,318.7367183507801,130.9871825999621,113.18346044975151,149.74812712244352,242.34513098438495,477.6043739107043,260.42975515790164,111.38680466620313,104.23990964265876,150.6866382342636,1096.6323296026205,431.3881597625657,507.69299504854047,563.7345603455665,424.49732020399233,543.6088640279611,309.27754137064846,830.683895570845,723.7155529190194,471.73372963060245,353.0087469423417,843.7861247556785,319.1282867775786,492.95742591055154,223.41243478823912,669.9079817418125,816.2326328089354,733.5753752904772,586.6783706398927,750.5635277315813,281.2564407789292,510.74071659781504,631.165426262267,663.213326841846,363.13506198650606,548.1580760997717,505.0178743577405,663.9015393745374,681.661241473636,659.8353395859674,585.9947746529231,540.4228291922658,299.82327823505057,1018.9777960448528,589.506056070578,696.4749478412073,471.469956087712,691.141087257879,264.7492225826693,208.78694915995706,409.8604471251058,197.77417890198777,371.7611607786104,466.69165159118864,435.1653543693526,266.71846352847905,298.6730552287224,189.71222244161075,437.1587198865203,352.70547814183936
501.74,192.58763265432927,167.94632533702625,213.74283430876463,185.6154226239546,198.49848623940045,170.15271406299755,170.58804003901054,237.76630080879067,198.956313436874,301.5965994240417,169.92527754970396,380.26349930212973,201.8494663763357,296.57787279399355,157.0431612045999,128.7050517226095,139.81946363389903,343.8793826416754,138.87006884983882,124.53660735062981,154.03904138166598,241.16760599674998,507.07876627793956,285.59004456552105,111.36879106935491,107.00259897051848,157.32999318874184,1171.7285637684386,462.3058068947908,551.0284057520887,598.3337484620814,445.06496430237274,587.7364430025395,335.1257810409298,886.8125397612283,776.3981047114157,504.1410253395458,386.4065110748192,910.6343845418597,331.8091698080597,519.6865250827327,246.1991676233234,717.0142749975462,874.1442642340127,791.0611963118413,630.1714043610277,799.1911234971466,301.678093537457,543.3949456767784,668.3797067768523,709.0742791498182,384.40736803328724,583.3984031776121,538.0292043069362,710.980623616064,724.5054096529283,708.9556075820586,625.4529267593251,577.0551674278496,307.84116879778645,1088.4557782399434,624.0963856788452,742.551865159875,505.5614738563518,737.5142990057266,278.95676616133636,226.03409592752016,436.27188525165747,210.25504687264916,402.5123727880691,496.3481261846743,471.14188246676076,283.05522659194435,316.47343168121046,204.73522247335555,468.0211638079175,382.30313082915796
504.43,192.03210178643357,173.1132518983969,225.54539189347668,188.908093274802,205.34845131338616,166.10297246688535,177.03356133400993,242.09574262826186,217.75839905522488,343.95348447484406,173.52964792620006,431.36753352710366,224.83321716664895,327.7721130641023,176.32918008960974,147.32997667156573,157.95657630773727,382.8255159328141,161.63592233888437,142.7345017073983,176.9529796213683,251.1295122067113,552.5605027206658,325.44228481291947,128.20323888687162,123.31182296242935,175.77694340438208,1268.4364688586268,508.14440955568875,602.3056825723501,652.2545062543157,489.4102408869478,650.9069499841075,372.8546035778007,956.5018408473875,849.6885017989081,552.2726251332625,421.01859146170295,997.0398954744591,369.7129175390483,580.0640969167399,274.03949533062297,776.6955940309728,948.2377425552755,862.126795003453,687.7421593599471,870.2404622781856,334.42723957638214,596.9308538862211,728.2155061377449,767.6857835352571,425.4395993665458,633.9520283403851,587.5754941605373,782.8101935675467,794.7269138988509,779.1052702659517,683.8384377680219,628.8886173734908,329.2849411640427,1185.3222363895632,673.04088773138,808.6425152239159,560.9709960013778,801.8258980330698,309.36213610374256,258.6721949426363,492.4622548653737,230.42439979977317,441.8427089003464,549.8753081562132,518.0523343312133,313.0768974859448,344.5892580810755,237.7842254518674,514.1775697894476,419.91454434594624
507.118,199.24920860588554,189.0871354006632,240.98291951054262,200.30139187060618,219.327429108704,172.18713928206495,192.35838479683798,254.57772495773375,248.7949394810223,400.5710021737637,190.85214425568066,503.421816670637,262.7064425299474,366.621375537176,208.14297994247545,183.83537851771675,184.72405845096918,436.01859298401695,192.9511674102213,166.14332391783816,214.5669657375373,269.48566765377103,611.352790004056,365.7191232251187,159.10167166416787,151.93024534671278,194.90163819592445,1376.5001241904845,573.3336343014138,667.8906633714046,710.7640461242516,540.8916725746479,726.5838155400924,429.8676137626562,1048.0487099916495,945.8002748438812,625.4010381855968,481.9883254422937,1107.7103089930085,419.0114108003797,648.2657926136978,313.5708174438308,860.7160237212834,1039.402005190315,955.2230449900845,771.3841672032773,958.548046368299,380.9794420500955,666.6176331287876,805.001665769777,830.3554938032266,472.79889138704743,708.4970395475967,654.0628618988281,870.5869860559742,874.5769895862992,856.6709474410974,762.7914524030851,699.3075867708963,358.37186602383053,1293.0396954773662,737.1728099429914,903.0451937973488,637.2010257569127,881.533532937534,348.76747184165896,298.0429150516654,553.4662765530576,272.9339515745969,495.0152953842228,610.7280375645316,584.2133996389081,358.1118622934243,386.3013247904119,276.19659406036834,578.2036781698673,464.21872725881354
509.804,219.73124741953154,208.3982307022035,267.9890177750307,220.2025563811725,239.38644661076557,186.50156784825157,212.11899830414185,275.5202871091822,291.2633672084499,476.75656951610205,214.7028223272611,595.5998570192617,311.8806915790763,413.08849855665466,245.71213039317718,230.68264387951254,220.69634622924204,499.308662360321,232.90864938916556,197.02394959162902,256.62651500636946,298.0761887694398,684.4651058254345,411.26213906447964,203.6068278059181,192.17396286352678,234.86776994619152,1506.854130958115,645.3764592226744,745.9031262723202,786.2029867362836,604.5820030146397,801.0022903894915,488.5643013099578,1168.8274599223373,1055.6334819489646,697.6717733813039,550.9827634357272,1243.5279033980378,482.93985254402236,732.7092831286386,356.92632154719536,958.8515691315075,1153.3315547804148,1067.7730641511278,866.3747011184242,1063.9186563224678,439.6076903561514,747.4426534229301,896.5868850229499,918.2343092789469,533.3459223546932,800.1619116595698,735.3755809391711,965.5394987423983,973.5152266655946,950.2277675517186,848.7179522583823,775.5912971941589,395.03348002184885,1414.5508797162374,817.0773107901667,1012.1296451087211,713.1845830771762,982.0730454539458,399.3319046019549,351.7754241312128,634.1122451602602,326.2168982839187,559.9915360273304,681.6984034411712,664.800816894663,414.15102509199477,443.4517392230235,320.8313375910531,651.5244069055638,522.2060888607485
512.488,251.43476921279398,232.9259584603072,298.9317843730226,247.30253500395125,267.13920539537617,211.40448387771383,238.88771116052877,306.6679509529169,354.07320642748255,565.6546833871303,243.53455407255365,688.3130519309445,364.29907600847565,475.2611423884185,293.30570513422003,289.85481009413553,259.15806040278954,572.6487762936807,289.7161282350691,231.26210983023148,306.90079429960264,336.31855136664655,779.0516897273351,471.603194870688,248.97162987871533,231.13472896928616,286.1285753734503,1660.7426536057374,727.678538756491,835.2683748360168,872.7988422416388,678.7642271436147,888.111902892158,565.8876606077098,1305.6608323078365,1173.4393867464444,779.3811148910291,626.8057638439312,1396.6507687614178,553.1439912931853,828.5602097856641,414.02268508226877,1059.5548342767124,1259.455026143806,1185.2614963573837,972.1696139399811,1180.6392352697496,496.0034336770945,838.9209856175081,997.8913051239309,1011.8719272062427,608.8361032586039,897.204074973752,821.7907601378098,1067.0390974097588,1068.6044063056559,1053.6961101310803,936.8056268535307,856.6895753134173,430.09018722668384,1548.5802934753474,901.047807303869,1138.716027196995,809.9538537615076,1093.9199748744752,458.5794948607351,418.9986928375185,723.3267908365038,397.71411237951867,637.1850808390597,769.1915361808011,763.5041342286269,477.1037617411148,508.28718156350334,373.6722883597874,740.5963892689147,597.4998676169339
515.17,285.47700841794995,265.80763304312393,331.7150017650402,283.7763805479586,304.028745944713,245.94931611113535,274.23479452680476,334.82076644471505,419.4849651201277,668.1100190459453,283.2088986849705,788.556446549975,424.98587583499017,549.266473201107,347.5537279445236,350.3625197823626,314.127816991113,651.8608649891155,352.0117563201461,276.447757855975,366.05563944270403,372.796873851373,877.4770181375467,535.1588830388376,299.5917253423,281.4359076998149,339.73437648131346,1817.778937391465,812.8319335773176,935.4434264127277,973.7255432488272,754.2847642982211,993.9732816174479,650.5384771246027,1448.9449933846197,1292.187517440057,867.7499294923178,710.4852943037871,1559.1834362811678,624.7098842739612,922.8829761629528,483.46087239274783,1171.960970733466,1374.1851818003563,1315.0718090808643,1083.5779379609012,1304.6336462418476,561.5841224587922,934.7184161698756,1104.2021407466061,1129.4350935586904,690.1497359411709,1001.8611028086435,922.2442142678639,1175.326202615787,1177.361686743521,1171.6987450751528,1035.468316118426,944.2168981267687,472.76514631429814,1698.193738715142,983.6732752432853,1277.3784804320323,915.271140166692,1210.972491040204,526.5877253530325,487.49229041933967,818.896782937645,472.8066860539288,719.1026995153717,875.104574534699,867.1338511453799,558.1292704946641,581.5025573117111,434.9868336763595,836.0190829752227,681.3581151661159
517.85,307.13984936495103,288.7479840924087,361.1948010799447,299.0332479922997,340.2222865664785,268.25770951316105,302.4645901021817,359.53470635930825,484.4414874741248,764.6555286093267,311.80165627870844,899.6147409690582,478.20924037677446,607.9398153004099,396.72296791965937,401.0991817626344,354.4237046043275,720.3619283911748,411.2926514463939,322.19253087924125,414.1733979698879,400.1627083707942,968.0023111551876,605.91108350862,336.83286855063074,318.40509420016247,391.81274055625727,1960.483000554271,892.5635230278472,1036.5102639855336,1062.8831958893325,826.468139264005,1096.484342992233,729.1578677854112,1587.6554819662326,1416.5577258467786,954.2748548430055,790.7218440504054,1726.6431425568799,689.2750097533202,1008.9899526761769,552.3733603407455,1278.6475945032773,1484.454621781969,1439.9525592585667,1188.7122784344635,1418.9388580731058,625.4694006824216,1028.8835889080976,1209.0407401540517,1241.1361713110775,758.4646315395688,1099.75745464328,1023.6975249735095,1283.7940160284527,1264.7962970703747,1283.126305249609,1121.461087798399,1020.9762000969437,505.5989514023099,1839.520530835035,1057.334279428305,1399.4887754001672,1012.3808436653165,1323.6248035231727,589.3823432888481,559.1090059276557,910.1820275790293,536.474665092393,790.1220596655149,965.6222992709004,963.6511793206452,627.4024464230428,648.4235387161383,489.0858382909252,922.6363555001249,763.5606009568966
520.528,317.1218086052568,299.5290749116616,372.7907704532852,304.9525031558039,353.4961416781325,275.0576178330229,309.3793965842638,371.0125372143423,525.413195185536,839.6870474721042,323.07111996043346,987.1244050518608,518.788730502041,655.6063986014536,437.40940136875764,437.6584335524254,378.20892050466887,773.6441962043701,444.6272000212453,352.5583230767605,452.9195972759535,417.55964148523134,1040.4402933050353,653.6014103424053,357.3563186259703,338.92729080997464,425.8998306413321,2083.4145645761823,957.1397667561633,1118.6440880138848,1139.4119678674308,880.0991236418096,1189.5846535520886,784.5574403940086,1698.277760626874,1506.6207385021137,1029.2302814054058,847.6007251692869,1864.015379579443,742.1830301707537,1086.3303637016006,602.2455702722682,1360.8312108125342,1579.2316521731427,1547.239611537195,1275.5523023143328,1510.3378773322522,673.7072981364518,1107.7527658407846,1306.4582167690874,1333.9791690283278,811.1787289272689,1177.156457351951,1101.0110541051174,1375.8793896185507,1345.1238183191658,1380.2245844936497,1208.298886287951,1090.8814898117914,527.1599478049106,1972.9062700766565,1114.7585278815284,1502.511944916753,1100.2713677390468,1416.656046998907,641.3401390771284,609.5030249809303,986.666060426747,577.6085605026047,850.081012975249,1039.7766557232378,1034.229549429752,679.5563431368573,695.6514077945735,534.8712652531481,988.2285455874768,816.8889708522775
523.204,314.0003346959849,297.6829192669691,372.1248411434214,300.9452281920556,351.3567512022364,274.72615806992906,302.67827676395547,367.88159495624177,554.9536462216521,896.1974245370437,318.92632790096445,1056.638898845622,553.8611942111397,684.5773918154695,458.59575307649044,452.6456514886622,386.30923206482584,811.1719545802775,461.9368046776631,364.241810950859,472.124295307809,417.0935297607354,1094.000430482331,677.3403408430073,352.60693574567176,345.1056228314065,439.8074702955858,2170.7623336508227,1004.8428949243254,1187.2859333564968,1192.348831652862,912.9882105475059,1260.725665208357,824.1379451198758,1781.0929256151421,1576.1814061780758,1092.424302624461,893.1436595627716,1977.6348415461564,760.3131584445206,1137.1807620007685,634.273014268409,1427.119194468005,1655.0401219054982,1636.070420009947,1341.7641793755747,1577.4152993017603,699.8635179267247,1166.5073657447022,1381.0433823321225,1392.7200551687095,841.0172369650744,1240.1170483436879,1162.662195149626,1449.8286948522893,1399.528083599842,1441.1560419730304,1281.839864004168,1147.7038793431777,530.8299446131759,2077.8711684826526,1157.189521208358,1590.0499319117334,1169.0441639290493,1492.9743253490951,664.4726774306945,636.9235827208483,1037.6799553619014,601.6164950650808,876.7875162907045,1086.8038953879968,1088.7764354364156,707.4738408598133,719.7793279261996,561.6199078824555,1036.2426199953347,844.1049216072184
525.878,294.6683143332707,284.6343362830812,364.2732688857415,281.8569969256968,329.86607504116085,260.8070681130537,284.94911858862093,363.584655884174,575.3324745362767,927.998747682836,305.6453154069571,1115.330538956496,571.2319596789567,693.1141896047187,457.0384026444215,451.8069211655993,378.04432711516074,828.6831347093975,459.349060465665,361.2530263077558,471.2920026845648,405.5626559965953,1121.9932938817162,684.5774557825581,347.9639758416602,344.64626064623934,438.63306549634785,2239.978909072603,1036.3002730201258,1224.8013973053578,1226.5263711655696,927.1144702641126,1300.3250774993357,838.1491958258758,1836.5844485138077,1620.8957629249792,1124.7820460582786,921.5429055990288,2047.441371675848,758.8619052302778,1170.6866936213853,647.7343144124137,1469.2379606885252,1709.0030690761196,1696.1737067787017,1380.0160550817034,1616.8231764175264,708.6285811293915,1200.5866614825438,1433.3116324399605,1435.319135879108,853.4711259585084,1276.3409948922151,1198.642196089487,1495.4775807727674,1428.6790306155372,1484.6942430410297,1324.491728633149,1180.0517405900114,529.157387592839,2155.6814720935813,1178.158376580279,1649.7919833469603,1209.7788095324447,1542.9163113198329,668.2179649791068,649.6494897839285,1064.5039109226534,612.7952387724227,889.9501876228761,1111.305288949146,1120.7031947545304,713.8471716444637,722.3268694119407,569.9476772938465,1058.8540762736818,858.4025816954069
528.551,286.4015308665783,279.3596783553634,363.3221866754539,271.04922161730207,317.2804796152873,260.9916564450223,273.98807717762685,351.2787440819449,588.9262662929506,957.7044898669991,297.5100336592543,1154.1623442209625,587.0831711544562,706.3073822771026,459.27532257838794,457.8445158092047,367.7020214337885,838.9214569685729,460.745375488291,356.2566276485548,465.5362079922307,394.3783616433206,1142.2452413864785,691.7839812186854,336.5426789507091,343.7631831028393,430.33698685896917,2296.544671879865,1060.7820206370966,1246.4290501594157,1248.8485725874234,935.9072947827954,1332.4196125398819,849.8130866341285,1878.0889655186381,1647.1579263830765,1142.2722584769174,946.948956189617,2082.0355121985926,756.1625245924048,1195.9281723219995,654.979301421827,1491.3682787938342,1747.191922821443,1730.6075532146149,1407.8788409120455,1650.1361724228318,709.0083047771818,1225.6302392254577,1471.443038433805,1461.6136708855358,860.1304603850385,1299.127256323058,1220.525601309233,1524.6577162084347,1447.2803160835263,1516.1603635914728,1363.4835665669118,1199.8369727323782,523.1113257328554,2207.6748513987836,1200.100889813372,1700.1753615938203,1239.5290376797138,1582.977401735411,663.8055305799448,662.2728646223393,1079.0815351589686,615.042514109851,901.6525129457674,1129.5983154940407,1145.434987775047,712.0985556990739,724.2915985268728,580.2282550030662,1075.3082106215215,866.716050866181
531.221,288.55509106698133,285.2340511252402,363.81006231228145,274.26422988698226,312.7074815440655,267.28070422634613,282.3471914410566,353.04147853243893,613.8257059294411,986.8029250700532,308.10198273695045,1187.9335873813768,600.6483947014942,728.4458048458483,466.6955243123893,462.7085651277336,374.06802179220966,852.1324639572969,462.6121629661425,362.43698108404834,465.353188792699,393.20393318887744,1155.5289719736782,702.5758065011665,338.15855597741626,350.3349250301017,428.12153915815543,2346.253490894859,1079.8557731116653,1266.8875759569985,1274.5408215231464,943.8733804391112,1363.91699632022,872.2541481744205,1903.6434952886518,1670.5544584116526,1156.9211925484813,962.5876019464094,2094.755879742255,762.0520787229503,1210.0347571712996,669.9627482012714,1519.4964589092745,1769.2673718578208,1764.1820150282429,1433.0524015144986,1677.5440181096044,709.8972163536124,1249.545457675581,1499.8438519856866,1489.1531877963434,866.5514617800354,1311.1676160419122,1238.7738204861676,1552.8575002355253,1466.896692060933,1540.9926309197024,1395.0424282450656,1214.3166665110734,529.7937111273036,2243.377458453912,1213.0599149071406,1738.3714526362692,1268.632259475592,1617.1748092200494,657.7346008681798,671.9451674120177,1090.5007971540313,625.4145394309735,911.1762593437467,1147.6531691894468,1156.3829989801463,723.7829805716239,729.0379681599342,588.6010312460675,1091.3217032042876,879.6162254157452
533.89,293.8788995144914,290.8547239318307,377.6284892784914,276.4744686221174,322.24265005722924,267.2987483322407,295.2252546666811,362.4405154701524,635.8058174603314,1006.4071315412854,313.78435257796406,1217.3419099085165,620.7880175904231,746.4986813272944,477.7215994705727,467.7260257496054,376.4993397945944,863.6647122641753,471.3146523495413,368.02197140824956,470.1279654898695,406.07364727508315,1165.1766198018156,720.1499943420727,341.39485006035005,360.32124538631314,430.9825498969129,2366.44882758912,1093.8985860174482,1283.1634687637843,1283.3423604787051,949.3943454698842,1377.143574925388,886.2098657373793,1915.5112282249345,1681.679836829224,1158.4753030490158,974.7182641797882,2109.8021756396734,775.0976296447061,1221.5863444331178,681.9249287920524,1538.2298243847874,1778.7055504823927,1777.7349119428338,1452.6413450328964,1688.0241257898506,717.2452222554451,1264.9836374472955,1503.448089049957,1502.5328122784438,860.4886509878064,1320.6954881661914,1247.7827451001017,1571.896661529373,1475.5274140164795,1555.9209233136946,1408.7088023853667,1219.4343716817364,537.5663813969672,2269.216222093703,1226.1873467579503,1758.7341758611583,1280.3127369336237,1638.7102570942332,662.7621964404669,680.529979992535,1098.1321214027967,635.0446834446683,918.7693326033383,1160.7495040527988,1163.0912612320203,730.5346311274665,742.7258909933201,593.1457099651374,1107.3064256934751,892.7234964742512
536.556,311.58114885840183,300.2256513746932,387.4507553947014,293.6979777263568,341.10452527902845,274.332173913252,314.40630415454723,378.2577526384893,649.8041422875436,1021.3462648857786,323.2794020348493,1232.9688322692655,633.6499651500119,759.1969753878766,490.65099128794594,475.209810391439,387.4858009551626,869.6404086778335,465.76157344656013,374.17189253700263,479.02715995768045,424.90268882987476,1173.282134012776,729.8165289811509,347.0608709540745,364.8583668365853,435.14389438343756,2379.6308726948696,1096.2893952151005,1294.1459511829976,1289.2880320539828,945.091807887546,1377.5665339292811,884.9255212371677,1911.4692205113704,1678.1443874712106,1160.4210859295542,973.7193120238231,2099.7788311564727,785.1716372634879,1224.9107848482604,685.3658281154125,1545.2252794519939,1788.345653145397,1776.5425380025454,1464.9982737518337,1688.4665847194576,725.1845937154676,1264.2646631469015,1489.8425265132082,1506.8952490271897,853.1111173967593,1325.073216220063,1243.9819522446835,1575.3072069220818,1482.3403631879435,1559.3973220261414,1420.316772753961,1225.4133485959717,551.4141532220278,2277.133920922529,1240.9722943486506,1763.8912509914169,1281.4335654345134,1661.5652139535848,673.5955931188046,686.5038016799793,1104.339498063567,635.3855324003775,920.5664125828008,1163.8613533266364,1160.7922102203781,728.7157004793639,752.9833603009229,594.8922312553422,1115.6107091237325,894.7831467055853
539.221,329.56244499826806,306.94794725752286,395.62271306298936,315.0757686305262,360.88064762357044,283.1863545749306,328.4044600579154,396.88615259467815,659.4743138362613,1022.5822279768439,329.3569490417179,1221.9381420410864,645.0546239685747,760.7516457530265,490.50123428506043,478.57783766100874,390.8186966327059,867.2827924295735,462.32182467803756,373.52905223230863,479.4176478189317,443.30659300910065,1165.167547422672,732.9368103829553,344.467789728628,361.41770739378353,446.58725890323484,2370.39304789579,1088.9308419815322,1284.9841150878271,1279.7876411830723,930.5714316084399,1359.4923082648913,874.981574856723,1894.1139452982259,1666.594121009504,1148.1438062720474,962.8400462281185,2079.512462242689,778.3249764680346,1212.4013421861816,684.2435580649911,1532.0722419606475,1774.42564426057,1756.6648956901845,1457.251558551011,1676.9320930299384,723.0002066935266,1255.3174584681633,1470.6595559870382,1488.1490325775192,837.5898199205955,1315.4508004009188,1225.9934322482447,1555.2937350395553,1471.6779943364409,1537.3441235639823,1413.9186193800645,1218.4291848618357,561.1670428588864,2249.8808436065306,1248.6299682239203,1754.4723697811505,1272.5800053908365,1676.0822393588485,676.3585927380013,681.126686349678,1102.0788947968585,639.2664334638766,909.0591917563021,1150.5876837736735,1156.1527151004316,720.7199628222885,751.2933564610593,589.9953763506538,1109.162199051542,891.8260644674655
