Raman Shift,Processed Intensity
331.095,82.2035190882043
333.909,-17.901801509126926
336.721,-55.18945047267607
339.531,-45.659419595682266
342.339,-19.097398543593044
345.145,55.78237620985237
347.949,137.74189149410267
350.751,185.9717466009215
353.55,218.09116149113834
356.348,291.8622707156883
359.144,331.7139411461685
361.937,375.0751135149194
364.729,374.2795725265405
367.518,365.61357411228437
370.306,349.88728220824305
373.091,428.0062055335584
375.874,507.0664438924423
378.656,543.1642201904924
381.435,491.443507689085
384.212,351.71508583121704
386.988,173.12321511494793
389.761,48.38374053827647
392.532,-14.120662098847788
395.301,-22.57857322583004
398.068,-26.368868913697952
400.833,6.082142961459795
403.596,20.872155492375896
406.358,9.622863980526745
409.117,-24.90098456695705
411.874,-46.93444456989164
414.629,-51.18855732184693
417.382,8.387746386561957
420.133,51.84573784803615
422.882,94.76068985990787
425.629,144.99377230748178
428.374,276.0730005595842
431.117,411.85989814983895
433.858,608.1685404103282
436.597,758.0036457242986
439.334,866.5129524931635
442.069,877.225310389199
444.802,892.5744858939706
447.533,835.7086821224602
450.262,861.6810110281676
452.989,908.6399656082012
455.714,982.3532254416987
458.438,950.92193841873
461.159,931.4473834215778
463.878,861.7452520536108
466.595,818.0123113205636
469.31,757.0168758356122
472.024,760.4797562149301
474.735,764.8361598541856
477.444,775.949972657429
480.152,832.2089931469213
482.857,903.382071334881
485.561,910.6191047380939
488.262,940.7843677258466
490.962,971.1707932488121
493.659,996.3094926631761
496.355,1094.8268946023773
499.048,1175.7304552774335
501.74,1257.4562735391587
504.43,1335.107182130867
507.118,1463.9289341791537
509.804,1656.8816277799351
512.488,1878.5444639178063
515.17,2071.306218671129
517.85,2260.9842868456667
520.528,2404.443725608234
523.204,2503.64486954892
525.878,2561.6433266956788
528.551,2618.5899745289303
531.221,2659.5880988532967
533.89,2688.0267231455305
536.556,2691.1996521881474
539.221,2634.591182369735
541.883,2551.3522881757376
544.544,2525.014903917333
547.203,2530.2538245079177
549.86,2559.791463382454
552.515,2632.35022946443
555.168,2705.128713656621
557.819,2770.2778753318617
560.469,2865.996276442862
563.116,2967.625315632021
565.761,3091.9825575793247
568.405,3246.314109969322
571.047,3369.7708099818683
573.687,3513.5034584019545
576.324,3614.567577539041
578.96,3664.3995977178242
581.594,3683.7216151975686
584.227,3641.49376913907
586.857,3546.0570947620827
589.485,3449.5144717408516
592.112,3305.8734773615433
594.737,3234.1416206320587
597.359,3111.326338296611
599.98,3030.8159432312564
602.599,2901.14152522037
605.216,2793.3578993521996
607.831,2726.28169727153
610.445,2748.1580298609288
613.056,2828.9461975410472
615.666,3055.795876761387
618.274,3259.666163633932
620.88,3600.992236614399
623.484,3980.44725727871
626.086,4328.132842528058
628.686,4689.674298698733
631.284,4957.172998529077
633.881,5060.158758126469
636.476,5002.685071077145
639.068,4752.519580651251
641.659,4328.763123436494
644.249,3801.278296781284
646.836,3210.7846929045722
649.421,2672.1922282437768
652.005,2126.4582823265205
654.587,1672.635312832846
657.166,1314.0137087526573
659.745,1058.1217864003197
662.321,876.7734044768526
664.895,743.067960084521
667.468,610.1999085509342
670.038,501.50637849124496
672.607,416.37192972749654
675.174,385.27616835082426
677.739,378.84136178365407
680.303,336.9276728895197
682.864,303.63315598764257
685.424,258.5794671532176
687.982,170.3880507081817
690.538,143.01346856912005
693.092,140.5053010237557
695.645,136.77004750743527
698.195,121.14255118913252
700.744,113.71932831937647
703.291,66.69189757816685
705.836,76.15629989908348
708.38,128.30357067435807
710.921,157.80069551749148
713.461,200.79062181941072
715.999,247.74941316175955
718.535,239.6291180159128
721.069,266.38159082293896
723.602,271.95850354975846
726.133,206.21611915006451
728.662,164.72482693000256
731.189,119.05486839004152
733.714,62.4430154477991
736.238,59.69734389895757
738.759,33.38772116390328
741.279,3.5124910105637355
743.798,-18.97769264389126
746.314,-33.56079014955867
748.829,-30.429062030624664
751.342,-28.060471529105598
753.853,-25.742472385282326
756.362,-34.04818140717089
758.869,-40.5506497792735
761.375,-28.251423264845926
763.879,-43.247201916140966
766.381,-23.396504926739
768.882,-1.4149103757554258
771.38,11.934461460583861
773.877,19.507604843287027
776.372,32.4939041919115
778.866,-4.726731844068581
781.357,6.606599109719809
783.847,24.969123153086457
786.335,85.26467195991108
788.821,145.06377487291684
791.306,236.3655631260558
793.789,369.7406264478477
796.27,566.09291728377
798.749,757.9454645424535
801.227,958.7737063895215
803.702,1111.7197754223616
806.176,1201.973450511577
808.649,1280.1531086424334
811.119,1332.7819148515446
813.588,1265.811631211181
816.055,1178.8607115278637
818.521,1045.5476341362019
820.984,916.5861394546259
823.446,807.023324683993
825.906,703.525357553809
828.365,563.1393805446373
830.821,487.91255796765245
833.276,426.84445637752196
835.729,408.7918059376634
838.181,374.4208808331141
840.631,331.63607015959997
843.079,286.19892500307697
845.525,255.53768170974126
847.97,224.5091661084375
850.412,196.92260249496212
852.854,155.11104166398718
855.293,131.35993179813022
857.731,137.62140364273318
860.167,143.1333175854029
862.601,141.46688216411485
865.034,124.09808209912808
867.465,116.93148727727885
869.894,109.5383474505602
872.321,102.91849645850789
874.747,99.3098754982102
877.171,88.71234210859075
879.594,65.7448124880375
882.014,106.69288000250253
884.433,116.46119559836825
886.851,110.19251488197824
889.266,113.93436424678521
891.68,139.16284985765014
894.092,153.63979996845592
896.503,214.17466914450551
898.912,245.10072819919287
901.319,225.08458746400947
903.724,221.65000577282626
906.128,216.7969375414241
908.53,228.7158179422613
910.931,248.16851474591158
913.329,259.58356587679873
915.726,235.38951220701347
918.122,260.2053732072859
920.516,274.03112259795034
922.908,280.24768780944123
925.298,256.2836161094624
927.687,243.9007883491986
930.074,248.57537080477778
932.459,274.0692432092069
934.843,274.5252363081195
937.225,252.65760751076232
939.605,233.94251654097752
941.984,251.04659632627
944.361,280.0650476964056
946.736,308.52163884390893
949.11,329.74965716552197
951.482,330.7014325322202
953.853,292.85309865447516
956.222,272.15697349511765
958.589,239.37489206317287
960.954,251.12582492196634
963.318,253.40968717342867
965.68,251.17876649001437
968.041,228.71867495614424
970.4,228.50549138583392
972.757,204.92004649746696
975.113,192.4860176123775
977.467,144.20326144866613
979.819,108.9287659626425
982.17,84.28141171406742
984.519,64.78482846949373
986.866,60.962632757995834
989.212,66.14795114116805
991.556,82.38818157837022
993.899,86.2068976491214
996.24,63.603848013583956
998.579,59.10257492066694
1000.92,65.32184223994136
1003.25,67.11849206497618
1005.59,61.158872745244025
1007.92,41.29979072755441
1010.25,16.112319540337467
1012.58,54.31037068269461
1014.91,54.08402641820885
1017.24,69.57573139119859
1019.56,69.16600805249118
1021.88,63.28298160901022
1024.2,80.83095259240372
1026.52,114.09515990387308
1028.84,116.78940100185719
1031.16,129.91317589923847
1033.48,135.51359306530912
1035.79,141.0663229467882
1038.1,170.8089324412167
1040.41,227.45517175130453
1042.72,254.7664040964205
1045.03,271.26589256694706
1047.33,252.3816584071924
1049.64,209.92267263163967
1051.94,205.65028573643758
1054.24,242.9925145537468
1056.54,194.66309101085108
1058.84,170.89955850831484
1061.13,150.12993972671165
1063.43,133.4489282428749
1065.72,155.61788966996028
1068.01,178.68391041655332
1070.3,150.6940845410195
1072.59,165.50503870107468
1074.87,206.02102853192946
1077.16,253.00346359586229
1079.44,278.26138471274635
1081.72,309.1276555762929
1084.0,327.26848770361903
1086.28,377.8739177657685
1088.56,450.51495158490525
1090.84,564.2388033695925
1093.11,624.5212778072278
1095.38,672.647723585043
1097.65,642.9987488158686
1099.92,562.0978412258046
1102.19,478.42089310379333
1104.46,453.01525006072234
1106.72,410.26161693138056
1108.98,409.9216779621379
1111.24,470.32857414146747
1113.5,528.5297614828605
1115.76,601.3346312124909
1118.02,712.7907013854524
1120.28,786.9455227877129
1122.53,834.3228705523538
1124.78,860.0179833948573
1127.03,845.9832790388718
1129.28,758.1712124991186
1131.53,649.153324840494
1133.77,559.8821490800265
1136.02,499.45311608883867
1138.26,485.62836525601233
1140.5,574.6938884857937
1142.74,667.7452456233677
1144.98,775.0685179758661
1147.22,874.2831665952872
1149.45,914.2467953233145
1151.69,872.5789614551827
1153.92,791.3754625940251
1156.15,663.8273854099725
1158.38,553.887773446882
1160.61,452.03353302429423
1162.83,388.7892439013076
1165.06,332.5843032737798
1167.28,286.705307866765
1169.5,243.67700745552838
1171.72,201.3099250532223
1173.94,160.46226281285226
1176.16,105.80180792924057
1178.37,62.139267112426296
1180.58,25.85683915630125
1182.8,9.574882745348532
1185.01,-2.1337966909964052
1187.22,-3.172517266852992
1189.42,-25.77786139638056
1191.63,-7.424435818150414
1193.84,2.794177575833146
1196.04,17.689229996911763
1198.24,21.97680371530305
1200.44,15.1349531584533
1202.64,-5.215344466791976
1204.84,37.49933287655131
1207.03,42.804850296820405
1209.23,82.22713271730709
1211.42,119.91121019128605
1213.61,154.4783584551392
1215.8,165.35942995766845
1217.99,255.46151822274533
1220.18,311.9298603072043
1222.36,375.3383106873039
1224.55,388.87981514519424
1226.73,346.8902179887132
1228.91,276.18159308070744
1231.09,269.0898605826419
1233.27,269.80811798392233
1235.44,305.5294949407412
1237.62,389.39953192445455
1239.79,485.4209398223288
1241.96,613.0250262049653
1244.13,810.2145501651439
1246.3,1011.2303866804755
1248.47,1246.3610481189198
1250.64,1520.7998247919058
1252.8,1884.0733540789015
1254.96,2305.8511419329184
1257.13,2831.8027034336483
1259.29,3280.264227150114
1261.44,3624.429049027139
1263.6,3761.966697700378
1265.76,3759.737177906598
1267.91,3615.886206274896
1270.06,3368.273780451254
1272.22,3046.7122720326333
1274.37,2729.3473766438988
1276.51,2394.800968776659
1278.66,2129.5996709138217
1280.81,1877.9843750350979
1282.95,1625.8626212653544
1285.09,1438.3800241420286
1287.23,1330.7297941206334
1289.37,1254.6289257469325
1291.51,1273.6515286862618
1293.65,1302.609777800461
1295.78,1355.3158156057616
1297.92,1420.1531785401962
1300.05,1528.505366088159
1302.18,1619.9463146668618
1304.31,1755.7642048461344
1306.44,1912.6281257110795
1308.57,2027.0642630342563
1310.69,2139.2654207811897
1312.82,2260.233875949223
1314.94,2333.352804834925
1317.06,2435.1958045396013
1319.18,2535.6697478081346
1321.3,2544.8719235821136
1323.41,2491.70908231486
1325.53,2417.564100334085
1327.64,2224.105501347394
1329.75,2037.8588827096914
1331.87,1833.5878655001143
1333.98,1609.4369493608656
1336.08,1394.550557812242
1338.19,1237.6444645200322
1340.3,1039.3391243248316
1342.4,891.7310995094517
1344.5,752.0121051139431
1346.6,647.5166256791999
1348.7,562.0076272286551
1350.8,502.96226924997336
1352.9,414.2861881053227
1354.99,360.07539948925796
1357.09,323.4258199342239
1359.18,310.52850260177274
1361.27,287.95534926425853
1363.36,263.2781556198702
1365.45,219.97337089337043
1367.54,198.37447648446914
1369.62,196.52912652094346
1371.7,217.29438364985117
1373.79,254.4319548287499
1375.87,296.6081890216774
1377.95,316.91788441893414
1380.03,337.36047660925624
1382.1,293.26860770436224
1384.18,239.7366954635013
1386.25,182.6685500370536
1388.33,159.25356213870145
1390.4,128.39527216999022
1392.47,120.56851077344527
1394.54,78.24796795713337
1396.6,66.00342888587875
1398.67,51.59500967249414
1400.74,38.25886935947483
1402.8,31.945302853079284
1404.86,13.890167190737884
1406.92,27.710117332265327
1408.98,87.45022610370961
1411.04,165.3935103544627
1413.09,254.6323646741821
1415.15,395.0209474906551
1417.2,536.2228052628998
1419.25,693.6156395314138
1421.3,840.1484549207958
1423.35,950.9129928566622
1425.4,979.572308139705
1427.45,951.0750598054692
1429.49,860.4174210317428
1431.54,743.0240366650032
1433.58,641.9385045563772
1435.62,552.6805235642714
1437.66,486.62685108081996
1439.7,444.15416532022755
1441.74,399.25811808331173
1443.77,390.886673236324
1445.81,368.8448737611975
1447.84,352.6519897581843
1449.87,390.8272378770507
1451.9,423.93740551017936
1453.93,444.12066546187
1455.96,533.3722953795354
1457.98,606.8303971849023
1460.01,768.6330450766382
1462.03,1030.9182906758328
1464.05,1365.5384538857697
1466.07,1743.5839375612227
1468.09,2251.2403755110718
1470.11,2857.217209072361
1472.13,3522.2715017795713
1474.14,4177.874611176764
1476.16,4694.831241582098
1478.17,4991.422306376155
1480.18,5065.928742671214
1482.19,4867.86961169483
1484.2,4419.430675363856
1486.21,3803.6548776203936
1488.21,3101.9661591010795
1490.22,2454.5980337111087
1492.22,1890.1650223411525
1494.22,1389.6150389651925
1496.22,999.8008243574286
1498.22,709.7180464758403
1500.22,508.0767341790788
1502.22,393.44413951480146
1504.21,297.3399809603725
1506.21,217.33168666358415
1508.2,154.03439958812805
1510.19,85.44431599240625
1512.18,58.03392867024468
1514.17,22.799651143987376
1516.16,-15.642939094794201
1518.14,-27.440047820770133
1520.13,-11.118706548433238
1522.11,-3.8724833091819164
1524.09,35.295660763455544
1526.07,39.71622798540511
1528.05,6.624611709258488
1530.03,-10.315095136138552
1532.01,6.1803751605689285
1533.98,35.91822601378681
1535.96,45.03911830654329
1537.93,48.35050167987515
1539.9,10.469469631739912
1541.87,-10.701052050749695
1543.84,-8.019926382886979
1545.81,53.320764202252576
1547.78,95.84333376115046
1549.74,159.07020316930948
1551.7,209.1905628316731
1553.67,254.01274967875383
1555.63,301.63090987705027
1557.59,389.5202329680312
1559.55,453.8226621975921
1561.5,528.1087953217084
1563.46,558.7588330311282
1565.41,533.8197178522641
1567.37,492.48132066712674
1569.32,445.40977009040535
1571.27,384.60459137034945
1573.22,346.63679767060694
1575.17,318.0298384949142
1577.11,276.2119766832211
1579.06,268.3258082649452
1581.0,264.79968707413536
1582.95,260.96676841225303
1584.89,262.2078622347574
1586.83,257.6657149091284
1588.77,234.76881478240512
1590.7,205.4218644154007
1592.64,177.52958615024295
1594.58,145.9252895826844
1596.51,102.18039141536246
1598.44,39.62822102534574
