Raman Shift,0uM_0uM_0uM_1,0uM_0uM_10uM_1,0uM_0uM_15uM_1,0uM_0uM_20uM_1,0uM_0uM_5uM_1,0uM_10uM_0uM_1,0uM_10uM_10uM_1,0uM_10uM_15uM_1,0uM_10uM_20uM_1,0uM_15uM_0uM_1,0uM_15uM_10uM_1,0uM_15uM_15uM_1,0uM_15uM_20uM_1,0uM_20uM_0uM_1,0uM_20uM_10uM_1,0uM_20uM_15uM_1,0uM_20uM_20uM_1,0uM_5uM_0uM_1,10uM_0uM_0uM_1,10uM_0uM_10uM_1,10uM_0uM_15uM_1,10uM_0uM_20uM_1,10uM_10uM_0uM_1,10uM_10uM_10uM_1,10uM_10uM_15uM_1,10uM_10uM_20uM_1,10uM_15uM_0uM_1,10uM_15uM_10uM_1,10uM_15uM_15uM_1,10uM_15uM_20uM_1,10uM_20uM_0uM_1,10uM_20uM_10uM_1,10uM_20uM_15uM_1,10uM_20uM_20uM_1,15uM_0uM_0uM_1,15uM_0uM_10uM_1,15uM_0uM_15uM_1,15uM_0uM_20uM_1,15uM_10uM_0uM_1,15uM_10uM_10uM_1,15uM_10uM_15uM_1,15uM_10uM_20uM_1,15uM_15uM_0uM_1,15uM_15uM_10uM_1,15uM_15uM_15uM_1,15uM_15uM_20uM_1,15uM_20uM_0uM_1,15uM_20uM_10uM_1,15uM_20uM_15uM_1,15uM_20uM_20uM_1,20uM_0uM_0uM_1,20uM_0uM_10uM_1,20uM_0uM_15uM_1,20uM_0uM_20uM_1,20uM_10uM_0uM_1,20uM_10uM_10uM_1,20uM_10uM_15uM_1,20uM_10uM_20uM_1,20uM_15uM_0uM_1,20uM_15uM_10uM_1,20uM_15uM_15uM_1,20uM_15uM_20uM_1,20uM_20uM_0uM_1,20uM_20uM_10uM_1,20uM_20uM_15uM_1,20uM_20uM_20uM_1,5uM_0uM_0uM_1
594.737,93.30187889212836,91.3325460634921,108.46094684807261,89.0194077472528,124.28069375000007,104.084534459864,86.13521883743847,101.3499606758833,105.9643735863096,114.28817127976197,92.97260040100255,98.51974408428579,94.64719002222228,121.13892130735941,88.34983865476197,101.76691992857147,127.52673606889577,122.86322595881597,132.54288673992684,151.37068124338637,170.72239482804247,162.423518067227,118.2029286932448,101.41855213333338,106.78355126984135,124.7202305476191,181.38369122807026,132.9140725490197,95.81663737012995,128.74796038961048,149.4873120708749,129.15778061224498,124.1868901960785,130.06567950310566,139.89414620811294,170.66143174603178,147.58707789115653,189.03086062717784,160.20794296536803,116.95521550264556,139.67280245310255,127.76557327891163,197.79387728937743,134.21384846560852,157.98388064516138,145.14389858429868,161.49051768707488,153.74556068376083,123.07690733590739,145.03395086119562,150.00779096681103,190.06909408867003,208.28067202380961,185.23294894179907,195.39460540540557,124.59845970695976,146.2184164852609,132.25740170068033,146.197601953602,111.23479929761909,122.26370847851344,114.42761685971695,194.42995567765576,132.95264018583055,117.92265919799502,98.24172001133795,133.17167681128754
597.359,84.8938884353742,68.36962482539687,91.66444689342408,89.74272108058615,102.49772982142865,83.89391887891162,85.76136035467987,102.07084482334874,108.58473803571437,110.99771636904767,86.7916702756893,96.77808630126992,90.30683797142865,115.91736526262635,97.47489438095245,106.04599008201063,133.51314397163125,108.67969544401552,120.09284322344328,124.70782284391541,158.04807457671967,158.82597675070042,104.72451390919164,102.05672221547624,101.43250073015881,122.066240904762,168.6123833333334,126.19469649859957,91.45729018398274,126.96567478354986,130.9086255813954,131.5721170068028,118.65383515406168,126.13933333333338,132.1492140740741,147.37462055555565,131.93308605442184,203.5095439024391,147.34379956709964,120.73488228095246,124.05082005772013,122.48885976870754,187.84126385836402,129.01539428571436,147.46641382488485,145.10092316602325,161.657861904762,162.5291730158731,113.1364750321751,136.15575096251277,126.86444375180382,176.4338990147784,192.06536250000013,168.3284924603176,176.8193462033463,120.7309736263737,131.3896003741497,124.53503151927444,132.39382967032978,105.05511497619052,115.84870650406506,110.28783217503222,193.7740775335777,136.660018118467,104.59176126566423,97.32338442176876,90.43372996825401
599.98,88.8749747327503,76.79441742857148,84.50357242630392,91.75530131868139,85.92397454365086,87.51198744489805,98.38696124137938,103.2472356067589,130.97202610119055,120.27050610119056,91.48435255639103,123.06594631730165,98.05720566984135,125.10614829148639,103.8718173690477,124.38762631746042,152.7608206686931,102.48114740025746,113.04969358974361,112.646297936508,153.10779630952388,171.41043249299736,104.1688099335549,110.39548290000005,95.11073211111116,131.93792407142865,164.79208947368429,131.48955672268917,87.98030938311695,121.33404935064942,132.01609878183842,130.6777198979593,121.82023686274518,132.85560890269164,108.4521098412699,149.5400304761906,131.61052180272114,217.74381324041826,137.38843625541134,131.383818112963,113.76190490620498,131.2451474557824,195.14422429792444,125.87436783068792,149.15677434715835,146.73902355212363,163.92296748299327,176.9579980463982,116.15598571428578,142.21833252279643,116.14878709956717,177.40710295566512,180.80879166666676,166.94497817460328,181.6394903474905,119.48639792429799,128.14461229024954,110.9652633219955,137.411195970696,100.19477403571435,104.3376040650407,118.29244697554704,198.02963687423696,144.19211358885033,97.04057913533839,103.53623917233567,74.33277390476198
602.599,99.91183471331398,88.33382840816336,92.50770675736969,98.77111518315026,78.47206904761909,92.23127855238101,110.25319896551731,102.41837440860222,153.01202589285728,122.4548949404763,107.64391591478704,149.77690011650805,114.2161038095239,141.10792753679664,122.82676207142863,153.79502999735465,176.22308237082086,118.05640846846853,112.86971043956055,117.60916974867733,146.64084243386253,169.42790028011214,105.13517102990039,115.57331215476195,88.46695934920642,142.260825404762,174.19357456140358,121.6434158263306,90.3252075432901,130.77927974025985,137.10841284606875,130.68188367346946,127.23239995798325,141.6705948240167,87.81351068783073,147.35899690476202,138.44702146258516,231.84281626016264,137.49487889610398,119.15601093492066,118.04135468975477,137.86484462585045,201.22865042735046,128.5813492275133,145.3134757296468,152.91431724581736,169.01839319727898,176.8163873015874,118.66980810810814,144.86865856129694,121.59906277056284,166.39731034482767,172.95993958333347,166.10495000000012,190.9131612612614,103.5315554334555,134.4848151587302,103.7470154195012,128.87985482295494,102.81089409523815,102.42512032520332,128.3735296010297,201.363388888889,141.74432102206745,98.34832542606523,106.79552766439916,76.83044442328048
605.216,98.19957140913515,97.36762973696152,98.68897346938782,104.8262522344323,81.8478402976191,103.96313890884358,114.65519034482763,112.55636943164373,166.0217532738096,129.41824561607152,119.94588739348379,167.8629166666668,132.86289285714292,155.26727211832616,122.238705952381,176.51197128042338,198.2814583586627,131.32648079794086,109.14439945054951,126.17661645502653,164.53427771164036,163.3655974789917,111.19500124031012,120.39390641666674,93.06552004761912,143.51845216666678,185.40169949874695,121.27654621848748,96.08818190476201,129.41885414502173,149.77069424141754,134.8084663265307,132.80310537815134,160.4271520703935,98.2209139929454,149.20377476190484,139.1201979251701,229.56680836236956,149.1101260389611,118.98503751931227,128.68976984126994,151.43649782312934,209.42948400488416,131.69905880423283,145.92597772657456,155.22905199485203,171.11838040816338,177.45731294261304,122.91478095238098,147.655240425532,108.78421311688317,154.92102282430224,164.27543869047628,166.23256997354505,189.8731588159589,100.13621897435902,138.1685467120182,107.53129286848078,135.06097533577542,98.87816904761908,103.16693730545886,145.73943258687262,202.47269865689879,141.60823659698033,105.27187961152893,109.09343403628125,82.08908843738983
607.831,101.17704362487856,101.57914286621318,109.53079062131526,103.16899789377294,82.04051605158735,99.76273617414968,116.29988914614127,118.81425500768059,163.8013726190477,122.27893961160719,129.03431477443618,171.591401904762,135.5670661904763,159.9139264790765,126.20865619047626,178.97606838624344,199.88226129685933,115.76154639897045,102.90997197802206,125.33054797619057,166.14297817460326,158.69344411764715,110.04449499003326,124.59875096428577,92.17211807936512,143.89876126190487,180.57607418546374,121.91930056022414,94.5513215367966,125.05386034632043,158.4260027685494,130.96655119047628,143.71660718487405,169.5775805383024,99.46918151499125,144.53196769841276,126.52162622448985,231.7914583042975,147.99693458008667,111.99455234232808,135.43820259740266,148.6959891156463,202.1397114774116,123.53178666666675,146.2813250076806,152.452362934363,175.77090666666678,164.3969496947497,129.06813935649944,149.94074772036487,103.0607356998558,148.86719796387527,148.0159567708334,156.0558970899472,179.63979716859728,98.0728942490843,129.12849895691616,110.48915159863951,136.86855054945062,97.78533695238102,108.54996153774687,143.69604288288298,198.27068412698426,134.43155050522654,110.54408106265673,101.78582935374155,94.90748183774257
610.445,88.28475294655007,93.39279501133791,103.20568318367353,100.6297360439561,82.4457228571429,89.37211595918373,114.64930676518891,125.6505834408603,163.51827708333337,121.26513658928577,124.01397577067674,158.47864698412704,134.36922873015877,148.829048917749,128.5515676190477,162.37074653439163,189.8539095238096,93.93448637966542,89.02474315018321,131.02872854497363,157.2845471164022,154.27874005602246,105.54127537763014,104.74570782142864,86.13313807936515,133.33449971428576,165.15157644110286,124.00785238095244,91.20749393073596,123.1312715043291,150.10494817275756,121.51385238095246,135.82206784313732,168.65452412008293,111.57146819753098,132.1642954285715,111.58508935374157,223.7218473867597,146.74662311363647,96.5593171923281,139.9783780086581,134.28632108843541,193.80567350427364,116.33799809947098,129.64313391705076,149.3787625482627,168.25004244897968,151.51004371184382,125.01474960102964,148.15432192502539,113.09065317460322,131.70237300492616,128.29601815476192,149.84086005291013,167.9288468468469,107.01007864468873,119.94324519274382,109.19842214285721,127.4776155067156,95.85419582142859,99.58525893612085,131.26326432432435,186.6809241758243,126.52723562137056,114.1418430363409,93.70333450113382,91.30460286067024
613.056,61.10392591933918,70.55699950113384,86.55705498412703,89.91051739194145,78.4705676785715,73.65956786394564,106.29483564860432,113.44519720430112,144.20550208333344,110.52874242708342,110.40165542606523,134.23257349206358,124.02719174603179,130.75879992785002,127.74520500000008,140.03503555555568,174.02225146909845,68.72802759845563,90.4071510659341,113.53019796296303,135.1120405026456,145.36501932773112,90.19605217054267,99.5066571071429,90.78840255555562,116.92712940476198,139.44605062656646,111.46128151260513,85.73649521861473,112.3898131601732,137.83663942414185,110.92669506802729,119.894123487395,152.80624233954455,115.33614504585539,107.05289320634924,98.57575824829938,207.18265412311277,122.71856505844158,92.86066504285719,121.42889215007222,117.52362851700688,165.97328681318692,100.33137104656088,120.41909947772666,139.52822522522533,157.40217918367352,150.91518510378518,113.76269404118412,135.48261305977718,93.04210300144304,110.08475701149432,99.38447343750005,137.98257632275136,141.8649136422137,107.26676128205135,104.0380118594105,110.8770926190477,112.30585238095246,87.16471045238103,88.8713071869919,108.97022467181473,169.56671001221014,123.42278056329857,101.26860859147875,77.80336623582771,78.98166627865969
615.666,41.49056861807584,67.29159492063498,76.679657814059,78.64530772161177,83.76788746031754,72.04679993197283,106.63224804597704,100.06464632872509,143.40316994047626,103.7673822738096,103.54596113408527,128.57983777777784,106.96342444444448,115.02616161616167,127.01097107142861,123.91871899470908,157.37587365754825,52.55483849806956,85.55407672527477,111.85295306878312,117.93428048941804,141.4405553221289,70.07409505758586,105.6304858928572,96.54732790476197,113.92067488095248,123.30585213032586,107.2305344537816,77.37640087012996,114.66213433982695,135.74730919158364,100.77813469387763,113.44237579831942,135.9529340579711,86.77757121340393,99.62085434920641,83.82308306122455,201.1362257839723,104.6343071136364,92.05314562962971,114.03640839826848,100.41349627210889,153.71790231990244,102.21211562751328,120.78449956989255,130.6199097812099,144.02710829931982,158.1773899877901,106.59905377091383,130.08356512664648,80.39168122655128,111.664008768473,97.93824062500005,132.75017050264557,139.52066846846859,106.75384443223447,102.46125379818601,98.0853838775511,111.83415653235662,82.87028810714293,80.69626642973293,89.69460864864868,163.2915517704519,114.82074560975612,90.6401569135339,83.67799041950117,85.85827479717818
618.274,45.81065913605446,82.10625156462591,75.305283782313,66.4110657728938,102.81354261904771,77.14572859863952,100.67933004926114,84.12795098310293,145.0706379464287,103.61289615922627,103.37667560150383,125.68320587301598,103.1668957142858,122.43431666666673,121.67357619047625,123.60876259259268,156.38413009118554,56.019086517374575,89.09942969597076,118.91931711640217,104.64434235449744,140.54787745098042,68.30020059579185,105.01583223809527,93.51587822222227,120.87898547619056,129.48163784461158,99.55900420168075,77.62362227056283,116.15064619047627,134.40240265780741,99.27008809523817,113.53505378151267,125.44095082815747,64.59931779365084,99.78151330158738,82.94196117346942,207.22380046457627,94.44992525324683,89.89956807936515,107.60277062049069,97.13127703401368,156.82256471306482,109.72986506984135,119.66852682027658,129.81526126126136,139.92140979591846,159.46087521367534,95.65482572715578,123.70942989868297,73.84080033189038,114.45388131362898,108.58104218750009,134.58417275132285,134.60932779922788,109.3685586202687,106.91081900226766,101.45789890022682,111.44536630036637,85.12534640476196,79.70221400464582,86.88649051480058,160.54077582417594,107.05978662601632,93.50201884210533,79.63443579365084,89.55758074074078
620.88,53.18412848396507,84.24285038548757,74.41028817233565,55.20027801098907,131.19416555555566,87.73402038095243,98.27621510673242,85.13549711213525,154.28594151785722,117.390162654762,103.53619531954895,132.8353568253969,115.6372626984128,133.2075186147187,124.36222476190487,130.2554021957673,165.74091104356646,71.42343371557277,88.64760886080593,130.37760994709004,119.62438324074083,150.25414061624662,70.56364170874866,103.68249891666673,95.8045305396826,131.3810651190477,149.11966766917303,113.16729355742308,85.91377100000004,122.303170887446,141.90629125138443,116.90177312925184,113.17409425770315,129.3854507246378,84.89805166490306,120.55093165079374,84.71864299319735,224.99082996515693,105.19905151190487,109.56584265079373,113.36108170274179,118.50366291156472,172.02467716727728,115.88688488677258,126.99848215053771,137.49549369369382,149.2772442176872,162.14920317460323,94.34782030888042,135.36745935157052,66.8393873304474,144.07367579638768,130.76810580357153,147.11922764550272,145.5837660231661,113.35582777777788,118.26338967120189,105.10409834467124,116.98241709401718,94.46024463095245,86.95148557955875,93.21695817245823,171.78313980463994,111.7594018699188,96.91403645739354,82.45365477324269,96.75169028218703
