Raman Shift,Processed Intensity
331.095,39.815158790400346
333.909,-11.63882886635156
336.721,-22.982166405232874
339.531,-14.881516511972222
342.339,-18.24162914852559
345.145,-36.89581376259912
347.949,-53.65355435432775
350.751,-34.22907692390709
353.55,-32.050869300166596
356.348,-25.07120096914923
359.144,-20.908976236022227
361.937,7.245507851113416
364.729,39.201994053598355
367.518,88.72264987555172
370.306,136.5696905924442
373.091,211.98157370824947
375.874,288.8158600792581
378.656,350.406360752183
381.435,349.18218856417116
384.212,278.8582383142448
386.988,175.24471455378307
389.761,72.62808794843659
392.532,6.342527830514882
395.301,3.3889537989962264
398.068,-9.231626966171007
400.833,-7.660972865960957
403.596,10.387825013059228
406.358,-7.798225169425223
409.117,-13.64629916460126
411.874,-12.345372063695777
414.629,-28.560501224148993
417.382,-21.861396390155733
420.133,-4.198610206810827
422.882,26.525029936912233
425.629,71.88298760185808
428.374,130.87739205483285
431.117,193.12951103712294
433.858,248.1178425806197
436.597,265.60668301442774
439.334,233.5508854476575
442.069,206.57204682365318
444.802,190.81564735516713
447.533,175.99866615001883
450.262,210.88576826532426
452.989,254.4797774760077
455.714,272.8311966623669
458.438,296.6096329595357
461.159,298.5799848117176
463.878,244.74529569308243
466.595,206.48960782865834
469.31,181.76843496284027
472.024,158.3944732231439
474.735,159.51378817442946
477.444,178.84390663504792
480.152,173.62619420725468
482.857,188.6258518552454
485.561,214.2747696260526
488.262,233.6715232275692
490.962,239.72422774944562
493.659,223.4362485268298
496.355,186.66810248031743
499.048,184.23269278922407
501.74,201.276257850579
504.43,230.27836785716318
507.118,283.3852547088841
509.804,326.88599906700483
512.488,343.5934793131323
515.17,402.74913003201254
517.85,403.11817668480626
520.528,392.3229655204509
523.204,396.46200777273907
525.878,386.82426195262906
528.551,362.6510351881857
531.221,372.9931226597423
533.89,367.85366132078707
536.556,400.1881264759936
539.221,419.523375978295
541.883,443.6243134735837
544.544,455.73198021683993
547.203,453.56355165015475
549.86,456.55042921885615
552.515,474.12395123523584
555.168,463.57253231371214
557.819,448.66070756789804
560.469,434.20055776005347
563.116,454.05170587909197
565.761,484.3117899090821
568.405,506.5545546453541
571.047,478.4965149391883
573.687,424.33028560916773
576.324,368.72457801920064
578.96,332.06229189463556
581.594,301.2500357098065
584.227,274.1943137422454
586.857,237.4205702697518
589.485,210.07318614842006
592.112,177.5821420573243
594.737,153.23444364798024
597.359,148.6503085985546
599.98,167.16411557285028
602.599,179.44344841738257
605.216,190.72718797750213
607.831,161.34931819923258
610.445,142.35797032634355
613.056,118.70589566885974
615.666,100.72665265727801
618.274,82.80127008726004
620.88,110.9772913167044
623.484,96.58781846282227
626.086,83.63246975383208
628.686,93.30119402349919
631.284,107.92665663425441
633.881,146.031863495552
636.476,175.99683270126525
639.068,175.48717092899778
641.659,130.1683641250961
644.249,125.22959199919887
646.836,102.47897109020505
649.421,98.67689307033515
652.005,94.2026963825333
654.587,90.81657597309777
657.166,61.945302548127074
659.745,60.6822275442546
662.321,49.549192861281426
664.895,32.87748821386322
667.468,24.37928467367192
670.038,-1.852360359876002
672.607,-22.867304421160952
675.174,-22.048785439900712
677.739,-6.97055406512618
680.303,-4.5397227752760045
682.864,7.384192139881634
685.424,-3.9631054690084966
687.982,-18.77449670365786
690.538,-2.4809662472980563
693.092,-4.370645212322415
695.645,12.50642974325092
698.195,25.48117609370047
700.744,20.932134201362715
703.291,-3.714530594272219
705.836,-3.9374068398492454
708.38,4.546831787602969
710.921,16.545332958344716
713.461,14.674781296740093
715.999,30.361399702354902
718.535,25.0790459091495
721.069,0.39683285419960157
723.602,20.59817761783961
726.133,36.061755125712125
728.662,36.594832803198415
731.189,44.38565284889478
733.714,48.28914784143012
736.238,31.874561108177886
738.759,62.187352808261494
741.279,64.79682030127447
743.798,45.79609946838127
746.314,26.99264222389661
748.829,19.479646407813107
751.342,3.4931999640446065
753.853,16.507520356769874
756.362,15.806384462968254
