Raman Shift,Processed Intensity
331.095,105.05289380265003
333.909,3.851664793054624
336.721,-30.960240385340967
339.531,-25.049477898161058
342.339,-20.011254337525315
345.145,2.321156778763452
347.949,12.281181673284209
350.751,20.77371095968647
353.55,16.656054769562616
356.348,20.737945498376575
359.144,35.11487388471278
361.937,43.16809175620347
364.729,48.802710013552314
367.518,61.25722518598741
370.306,65.53209360576102
373.091,106.72306748741676
375.874,195.78310243562692
378.656,246.61759828637287
381.435,254.41773518621085
384.212,239.75571443344825
386.988,154.20380884312635
389.761,70.81055596915348
392.532,43.291237040720716
395.301,-8.734025053659934
398.068,-11.216453496398572
400.833,2.845194728923161
403.596,8.976059237081245
406.358,-2.870061217975035
409.117,4.927387424243989
411.874,-26.487140767446363
414.629,-25.016718745893286
417.382,-18.707182526377437
420.133,4.681439293186941
422.882,22.246350313669154
425.629,65.6562661567491
428.374,113.53236145204573
431.117,160.2577905304961
433.858,174.93006526060162
436.597,175.26581383704342
439.334,142.26744433121075
442.069,120.46123681314975
444.802,112.13543547351765
447.533,135.24500741219663
450.262,123.93544904596592
452.989,168.35230680188806
455.714,184.45069781069333
458.438,202.6619734573119
461.159,179.84609721710967
463.878,141.10116534927556
466.595,82.95387997115631
469.31,84.74049832306764
472.024,97.22587727120117
474.735,149.41299400099615
477.444,188.59056194861523
480.152,186.42826578003815
482.857,170.1672344653989
485.561,161.3819429247551
488.262,135.98020891195438
490.962,127.67938037470049
493.659,160.76823710032295
496.355,115.53555902821608
499.048,135.17488503846698
501.74,153.35593840715637
504.43,148.2246236902206
507.118,171.4030236073213
509.804,189.46558640190233
512.488,172.22483701076044
515.17,232.77899299553292
517.85,272.5119614265559
520.528,300.76000243340604
523.204,326.049821326862
525.878,299.0033273875292
528.551,291.528106940189
531.221,281.24599166623193
533.89,277.1121031065736
536.556,280.98627811695997
539.221,292.77592289468885
541.883,315.5312479577178
544.544,336.7309793142508
547.203,321.9014029656587
549.86,289.33064750464155
552.515,296.92582385625474
555.168,313.49873644749687
557.819,356.6706419959596
560.469,378.3960559175025
563.116,375.91513016251247
565.761,339.37269771881483
568.405,366.86588854316824
571.047,344.92031692131695
573.687,321.7757926375821
576.324,298.6244130968239
578.96,249.61056020831847
581.594,203.87851631724743
584.227,191.09627061238052
586.857,151.83646839090352
589.485,130.38593175180995
592.112,118.12660886072445
594.737,115.29747559568568
597.359,129.7564371929152
599.98,142.59937274974527
602.599,97.01727496563535
605.216,85.82005654985642
607.831,68.67464234346289
610.445,85.43829953650311
613.056,93.77768217094035
615.666,101.78787564357981
618.274,49.516203113750635
620.88,58.86698429194303
623.484,62.696770418923734
626.086,79.57625093631532
628.686,66.12358872860568
631.284,57.81394584134841
633.881,42.26519967553713
636.476,50.66651632485173
639.068,50.1593048652835
641.659,80.12293779357242
644.249,77.17475717994012
646.836,78.36055701129726
649.421,70.86887505825825
652.005,66.65004664691696
654.587,54.60668700205497
657.166,54.403221209395724
659.745,30.75160465404406
662.321,20.411329173216927
664.895,5.665619685162255
667.468,-1.7261787057336733
670.038,10.709502742240602
672.607,-8.220487168413001
675.174,-20.661725238549025
677.739,4.002081558187456
680.303,11.958628722785306
682.864,15.538449369920727
685.424,33.881587873731405
687.982,21.84236995249057
690.538,9.084648943743105
693.092,24.41514731753705
695.645,40.7358458087042
698.195,35.329705882470535
700.744,13.384487438168435
703.291,7.707042703414572
