Raman Shift,Processed Intensity
331.095,52.53767527637501
333.909,-7.787556589132691
336.721,2.197872867309343
339.531,55.32730223273484
342.339,116.31503298252937
345.145,163.32776330553588
347.949,219.50840288153267
350.751,253.90464956347842
353.55,268.1356612978452
356.348,321.63015661640566
359.144,344.48356274705566
361.937,392.4580208674852
364.729,438.74429612077165
367.518,487.86654477383854
370.306,521.4918432806744
373.091,612.0016221074593
375.874,649.9202424148498
378.656,695.7721441688263
381.435,612.1770894896181
384.212,462.56445361970054
386.988,332.0779920822433
389.761,222.95679831576672
392.532,138.67816607070472
395.301,116.00521371073228
398.068,77.84403232361728
400.833,48.386548117781786
403.596,39.396241961726446
406.358,28.54148797106518
409.117,-18.22348885680549
411.874,-44.706222437493125
414.629,-64.47599332893469
417.382,-64.76858050469218
420.133,-44.43863779577532
422.882,34.56411156350532
425.629,106.43295729063175
428.374,244.83751654401158
431.117,341.3046715788687
433.858,440.31380452897247
436.597,533.2491750455056
439.334,571.7332503168805
442.069,566.3409874695117
444.802,584.3617350162017
447.533,598.2754200188274
450.262,632.3715923938535
452.989,699.1779930273938
455.714,753.5081695092986
458.438,743.7948061529692
461.159,717.7087683008672
463.878,632.0638609157568
466.595,565.5787300290813
469.31,516.3530499036265
472.024,498.7722816247501
474.735,494.88862216780444
477.444,502.0876677512679
480.152,497.2788867136883
482.857,542.6575209620628
485.561,567.8474398011708
488.262,614.2820890010039
490.962,610.9663922451332
493.659,632.619604960053
496.355,677.0562633825857
499.048,731.8528479130296
501.74,831.3953988492381
504.43,964.7842749778447
507.118,1037.786531213123
509.804,1167.4549629024996
512.488,1287.7471501320624
515.17,1406.0968829844733
517.85,1584.1284439397086
520.528,1705.513747418674
523.204,1797.0199555172921
525.878,1896.0809032644083
528.551,1971.1304286415916
531.221,2023.6976073648552
533.89,2074.406749571112
536.556,2030.1678726951222
539.221,2013.8909838702402
541.883,1993.1527432815433
544.544,2004.2916989475448
547.203,2005.598759597126
549.86,2048.079096117912
552.515,2053.1188049093957
555.168,2090.770618855117
557.819,2119.1348563900765
560.469,2173.883227711038
563.116,2208.2112124153914
565.761,2285.3618657114534
568.405,2333.2924817716234
571.047,2360.6745904188624
573.687,2384.227287146519
576.324,2413.669610757179
578.96,2418.863397192022
581.594,2430.1942285982495
584.227,2412.1428585870017
586.857,2352.999494634128
589.485,2286.5780804809547
592.112,2214.16867377315
594.737,2113.9183951281702
597.359,2052.4028533931814
599.98,1980.86423756964
602.599,1907.068456356944
605.216,1886.209896743675
607.831,1882.1018968845797
610.445,1943.1291237394407
613.056,2045.2475697595783
615.666,2190.8893114791117
618.274,2359.39107763003
620.88,2595.422817257261
623.484,2886.0829345004017
626.086,3194.8982852802246
628.686,3447.0622692232637
631.284,3612.7205406340418
633.881,3678.494814705361
636.476,3592.197149919092
639.068,3420.7823256850515
641.659,3149.538315217967
644.249,2805.3243774620805
646.836,2400.475815682408
649.421,2020.7563551036228
652.005,1620.167663406086
654.587,1296.0445855075914
657.166,1039.1979973927273
659.745,864.7719456565301
662.321,689.9579299052753
664.895,555.518708966792
667.468,451.1692499579194
670.038,388.33862973290707
672.607,319.1224125222948
675.174,311.4731228098826
677.739,273.3907182097064
680.303,247.11306234301173
682.864,235.30639771524238
685.424,194.01772335493297
687.982,124.72241054784217
690.538,73.18134238060475
693.092,32.155196141526176
695.645,8.594916197559542
698.195,8.879813704665139
700.744,5.436622328911199
703.291,23.406174013464806
705.836,58.64340909647581
708.38,74.38405371449699
710.921,89.33987118347068
713.461,112.65106216397498
715.999,135.93390292170898
718.535,167.66171692130547
721.069,192.26013213442593
723.602,170.4404335859581
726.133,135.29482066210858
728.662,138.91547394231156
731.189,132.72790774541727
733.714,100.53860839017307
736.238,54.249339122381116
738.759,4.380968851571197
741.279,-33.30746101707473
743.798,-44.67586022700061
746.314,-46.63164188598466
748.829,-50.272563853611246
751.342,-35.1248129219357
753.853,-3.5715700734849634
756.362,24.76603804046681
758.869,27.933698346503206
761.375,12.31057535757509
763.879,25.22835613388861
766.381,11.97124762474732
768.882,13.014069248490614
771.38,7.212726424818811
773.877,17.51849363092424
776.372,10.54944031476498
778.866,39.923761570245915
781.357,37.54548976477918
783.847,52.175920452560604
786.335,45.57646685927921
788.821,94.84199055729823
791.306,167.54365595036688
793.789,282.10987999642293
796.27,388.1596628827656
798.749,519.645442510764
801.227,652.8054727900826
803.702,781.7352495519531
806.176,911.5303650338774
808.649,959.8579337928973
811.119,940.8137329045735
813.588,882.0174374000703
816.055,837.8030937984668
818.521,756.0762603057306
820.984,687.7901946327497
823.446,594.6125180038302
825.906,497.97283154615116
828.365,413.1103326792131
830.821,399.4547648376165
833.276,371.7692719557431
835.729,331.67420533339373
838.181,284.02807335856687
840.631,227.30849123023836
843.079,164.37408306209818
845.525,164.13114589105317
847.97,188.43840892381195
850.412,186.7736975453895
852.854,162.7101211371296
855.293,137.96368946616394
857.731,101.3933100272543
860.167,107.2864996703438
862.601,117.45462003764032
865.034,102.99477966735913
867.465,66.09935514510198
869.894,48.15122654093375
872.321,66.53329856075698
874.747,69.9142121738605
877.171,81.39119909762348
879.594,94.8710315203034
882.014,97.35573372858971
884.433,92.56162706848409
886.851,78.58599395380998
889.266,48.478503779470884
891.68,63.24121026329021
894.092,107.1618821211764
896.503,157.95685755182058
898.912,196.39008919758408
901.319,192.93980815299574
903.724,180.51280702087524
906.128,181.73015153988808
908.53,188.5462255454213
910.931,196.86777593046827
913.329,198.17295760651632
915.726,189.0351403691875
918.122,174.9800490972225
920.516,169.20004680859938
922.908,149.36365581189693
925.298,150.23460266718166
927.687,146.95752981355872
930.074,155.1532310062521
932.459,164.25198199177066
934.843,164.30306165927368
937.225,155.49855890621666
939.605,162.22098902780954
941.984,175.61471963027725
944.361,194.20501559174772
946.736,202.7551792612294
949.11,200.36178589569545
951.482,189.78801433525814
953.853,181.27316815453514
956.222,189.3421968140192
958.589,198.09140728763714
960.954,183.28369949982607
963.318,176.63427795309326
965.68,178.04874430795644
968.041,192.48023758191903
970.4,180.5960981579833
972.757,131.82548417410908
975.113,60.8831783888636
977.467,7.817204570882495
979.819,-7.134032302147261
982.17,18.553489393582822
984.519,33.07035845789915
986.866,51.035633020980185
989.212,38.973030292025214
991.556,61.78711630791622
993.899,49.09663853902293
996.24,43.282144209294984
998.579,40.00978909254127
1000.92,22.326574880135013
1003.25,-1.1015563084238238
1005.59,21.676944013632692
1007.92,31.184946500410206
1010.25,35.75474061058594
1012.58,59.38518103976821
1014.91,35.932167486187154
1017.24,45.441981559247324
1019.56,76.38938559282633
1021.88,92.15381669668386
1024.2,89.82891414119149
1026.52,86.07966578969399
1028.84,61.71384024514509
1031.16,77.2534189967455
1033.48,105.07745713801069
1035.79,130.75542027531856
1038.1,153.71385476977912
1040.41,153.7602008362519
1042.72,166.32089135664364
1045.03,176.8699268836781
1047.33,174.3098315970501
1049.64,159.82879973576064
1051.94,147.80546107807868
1054.24,130.61840832625785
1056.54,137.69381972934843
1058.84,141.83879599172042
1061.13,158.76517337206042
1063.43,168.61333678236178
1065.72,182.28555669644493
1068.01,185.16027843942265
1070.3,218.80641147716824
1072.59,219.6499996581656
1074.87,225.30755812202688
1077.16,217.4432197318156
1079.44,238.81635769685272
1081.72,243.09111295742423
1084.0,299.9316358552046
1086.28,365.4782801846268
1088.56,460.20474962521166
1090.84,521.3942917929485
1093.11,641.5682732440496
1095.38,671.4861830501418
1097.65,662.1456363734533
1099.92,599.9252351848581
1102.19,546.7750480295385
1104.46,456.31185169740456
1106.72,401.200087179232
1108.98,365.056625146608
1111.24,382.4507695271159
1113.5,445.5709277461792
1115.76,581.7960428736737
1118.02,702.9813114848153
1120.28,761.9343777115328
1122.53,777.7010511033586
1124.78,724.7557863930879
1127.03,635.4302585005271
1129.28,556.6276518219602
1131.53,463.96552094817935
1133.77,401.53769900156976
1136.02,357.34287263985925
1138.26,380.760776107491
1140.5,453.21886147747955
1142.74,550.9542069885047
1144.98,653.9659015724828
1147.22,718.8721912868941
1149.45,720.8152447947418
1151.69,728.0802045587811
1153.92,687.4285237500576
1156.15,609.7170174421494
1158.38,558.1359614244561
1160.61,484.447191015493
1162.83,395.0793427333192
1165.06,328.84214358502686
1167.28,267.7359384514584
1169.5,205.09455080526186
1171.72,176.10909580989482
1173.94,141.68512675196234
1176.16,95.49025766403429
1178.37,81.04940499507484
1180.58,85.9352673761141
1182.8,28.911186338291373
1185.01,-21.497421540522282
1187.22,-55.62210867957765
1189.42,-61.2228214914835
1191.63,-10.630756273185852
1193.84,28.25163563814067
1196.04,36.903016513726016
1198.24,4.516482124147842
1200.44,-0.0004488685922297009
1202.64,12.307487814346587
1204.84,24.633768127285293
1207.03,24.076736234811506
1209.23,68.54435757388092
1211.42,91.32564111687225
1213.61,130.6620641236441
1215.8,214.08090165549902
1217.99,272.5380798986689
1220.18,284.5134104401868
1222.36,275.3439197818443
1224.55,273.271464568445
1226.73,255.20463253033677
1228.91,258.90921485451736
1231.09,249.34153569860882
1233.27,215.2198769429133
1235.44,209.45304579962385
1237.62,255.42608527917764
1239.79,316.6669370375603
1241.96,393.27500898550807
1244.13,500.349742897723
1246.3,624.2287058315978
1248.47,813.8685386888069
1250.64,1036.559238110222
1252.8,1330.4003431327296
1254.96,1654.9199789889153
1257.13,2021.8367580495951
1259.29,2343.726442671115
1261.44,2612.7838461378815
1263.6,2768.965685985854
1265.76,2822.9905801831733
1267.91,2714.4819004536594
1270.06,2524.3963398860087
1272.22,2258.6429567334844
1274.37,1989.4165039278887
1276.51,1734.8640919268696
1278.66,1499.8947087040851
1280.81,1308.7030254536598
1282.95,1170.0074880089155
1285.09,1076.5741225468269
1287.23,1020.454627006759
1289.37,996.7006529853979
1291.51,981.2209447745367
1293.65,958.0194307798165
1295.78,973.0047435109018
1297.92,1064.6568824287906
1300.05,1169.1224482217021
1302.18,1259.9765437476271
1304.31,1344.1751511673547
1306.44,1390.4360805060728
1308.57,1425.048489643536
1310.69,1504.2062138280426
1312.82,1578.7696666189881
1314.94,1635.789645591317
1317.06,1709.507328516167
1319.18,1770.1161743034154
1321.3,1782.0476334680393
1323.41,1751.9235252631374
1325.53,1672.556033860571
1327.64,1567.8048473887502
1329.75,1443.2438207799473
1331.87,1317.7324005223645
1333.98,1193.6060970312474
1336.08,1059.724099877148
1338.19,942.7073692046574
1340.3,830.1767271511467
1342.4,705.6099968845565
1344.5,576.9134273554673
1346.6,476.5645466206083
1348.7,395.94549135683246
1350.8,334.72395542271806
1352.9,276.51985270588284
1354.99,231.23864663696895
1357.09,149.49991779885386
1359.18,133.68497915492617
1361.27,106.41306270591849
1363.36,77.35083948008514
1365.45,66.21241571384417
1367.54,87.9498052229028
1369.62,111.75292558289948
1371.7,163.52579148922905
1373.79,195.31508906924364
1375.87,200.40541686112783
1377.95,194.98595536418998
1380.03,186.9123746843993
1382.1,179.8973136084801
1384.18,163.65323963039555
1386.25,143.32102326353925
1388.33,84.66041711483513
1390.4,50.00243972073622
1392.47,26.154140335607735
1394.54,-2.3633029465586333
1396.6,-11.219337203963732
1398.67,-22.369262164724205
1400.74,-35.054219847511376
1402.8,15.53214789019512
1404.86,40.76751547851518
1406.92,69.02944764656877
1408.98,79.8858798191668
1411.04,71.04750327540478
1413.09,96.27253125963807
1415.15,205.7476555686453
1417.2,325.65947932926247
1419.25,486.52785453792876
1421.3,586.3011243621359
1423.35,607.7370797275953
