Raman Shift,Processed Intensity
331.095,-24.412149428571123
333.909,-14.863589333333465
336.721,-18.831939619047812
339.531,-27.709119619047645
342.339,-11.935388571428579
345.145,-21.140517142857178
347.949,-38.47527142857146
350.751,-59.42162857142858
353.55,-22.173578095238113
356.348,-29.44678761904761
359.144,-22.906884761904767
361.937,-7.074245714285691
364.729,49.58000095238103
367.518,93.96846000000014
370.306,196.5294219047621
373.091,321.4652000000002
375.874,385.7896190476193
378.656,396.8520000000002
381.435,363.0505904761905
384.212,240.167397904762
386.988,120.55727219047624
389.761,56.053125333333384
392.532,30.727700190476224
395.301,31.32207295238098
398.068,19.674191238095254
400.833,34.00476933333336
403.596,31.202704761904783
406.358,36.30134190476194
409.117,39.287920476190486
411.874,27.34167028571428
414.629,-10.452019238095234
417.382,-6.2920946666666495
420.133,4.004815428571467
422.882,54.95666342857151
425.629,103.17798695238103
428.374,164.99874361904773
431.117,204.4642523809525
433.858,253.19236190476207
436.597,285.5163809523811
439.334,288.9132380952382
442.069,270.95623809523823
444.802,243.6480000000001
447.533,216.75390476190492
450.262,245.9922857142859
452.989,290.89200000000017
455.714,310.7440476190478
458.438,306.4596190476192
461.159,247.0933809523811
463.878,187.84333333333342
466.595,151.2886190476191
469.31,131.34250476190482
472.024,122.15645714285722
474.735,112.97824761904769
477.444,124.00778095238104
480.152,129.82648571428578
482.857,138.92088571428582
485.561,158.01574285714293
488.262,173.5980000000001
490.962,189.05962857142868
493.659,180.88786666666672
496.355,153.57016190476196
499.048,135.73727619047628
501.74,125.82925714285724
504.43,128.4764380952382
507.118,150.8331523809525
509.804,154.57804761904774
512.488,191.72209523809536
515.17,239.27733333333347
517.85,254.77876190476206
520.528,233.23730476190488
523.204,175.8549476190477
525.878,132.92846666666674
528.551,119.08767142857151
531.221,132.10537142857152
533.89,124.32511428571435
536.556,107.4713285714286
539.221,78.64964285714292
541.883,90.77425238095246
544.544,103.71196095238102
547.203,96.28129904761909
549.86,75.967440952381
552.515,59.54084380952386
555.168,62.39100285714292
557.819,84.81115619047627
560.469,122.38032285714294
563.116,147.72479523809534
565.761,170.04196190476202
568.405,180.43338095238107
571.047,196.47657142857153
573.687,193.55800000000008
576.324,195.58785714285725
578.96,176.1898095238096
581.594,153.60638095238102
584.227,138.46057142857154
586.857,152.0891904761906
589.485,182.59076190476202
592.112,210.30165714285724
594.737,176.79537142857149
597.359,155.31169523809533
599.98,141.9000095238096
602.599,145.70393333333345
605.216,167.4859142857144
607.831,161.72272380952384
610.445,119.8901333333334
613.056,106.46379047619055
615.666,102.30018095238103
618.274,108.44544761904768
620.88,141.75478095238105
623.484,159.74995238095246
626.086,184.04728571428586
628.686,218.21595238095253
631.284,267.9192857142859
633.881,302.4872380952383
636.476,322.8681904761907
639.068,309.15352380952396
641.659,274.3385714285715
644.249,209.22852380952392
646.836,177.38958095238107
649.421,125.959680952381
652.005,81.12397142857148
654.587,50.30574285714289
657.166,50.11800000000003
659.745,30.554923809523828
662.321,35.4200142857143
664.895,21.326395238095248
667.468,19.744133333333355
670.038,29.952714285714322
672.607,46.51734457142859
675.174,29.14608790476192
677.739,28.40413295238097
680.303,33.76141304761907
682.864,30.021285333333353
685.424,37.60615457142859
687.982,37.605168380952385
690.538,14.536166666666672
693.092,-16.463895238095233
695.645,20.12310476190479
698.195,27.910492380952395
700.744,27.65467095238097
703.291,36.68362285714287
705.836,42.94458619047621
708.38,24.908736190476226
710.921,44.47607952380953
713.461,34.87990952380953
715.999,27.687091428571463
718.535,44.70266000000005
721.069,66.1604228571429
723.602,108.67518000000007
726.133,118.43335238095244
728.662,105.28810000000006
731.189,93.28315238095243
733.714,68.0337761904762
736.238,22.96485238095241
738.759,48.549147619047666
741.279,66.16401428571433
743.798,70.23463809523815
746.314,79.13868571428576
748.829,65.8730142857143
751.342,54.24429047619053
753.853,66.53527619047624
756.362,91.17131904761911
758.869,103.86420000000005
761.375,94.89695238095241
763.879,74.83846190476194
766.381,83.16279047619052
768.882,68.9148428571429
771.38,68.37793333333337
773.877,76.88343333333337
776.372,64.6197190476191
778.866,63.87052857142862
781.357,84.25319523809529
783.847,87.48010476190481
786.335,77.54960000000005
788.821,89.12678095238101
791.306,96.3053095238096
793.789,103.56022857142867
796.27,123.12810000000009
798.749,125.81735238095246
801.227,129.57928571428582
803.702,152.41276190476202
806.176,173.1739523809525
808.649,202.67176190476204
811.119,270.2387619047621
813.588,273.39800000000014
816.055,261.72071428571445
818.521,238.7774761904763
820.984,199.425142857143
823.446,221.80623809523826
825.906,224.68278571428584
828.365,193.10214285714295
830.821,168.49288095238103
833.276,151.3312380952382
835.729,158.99826190476205
838.181,202.6370952380953
840.631,168.20071428571438
843.079,158.784761904762
845.525,156.72257142857154
847.97,158.9676095238096
850.412,155.7108952380953
852.854,139.14380000000006
855.293,95.60064761904766
857.731,69.70131904761911
860.167,80.25634285714293
862.601,90.69541904761908
865.034,78.25784761904768
867.465,78.13537619047622
869.894,65.5198666666667
872.321,57.60327619047625
874.747,90.1493714285715
877.171,101.58799047619054
879.594,105.39703809523816
